DAY_DATE,MONTH_ID,QUARTER_ID,YEAR_ID,PREV_DAY_DATE,LM_DAY_DATE,LQ_DAY_DATE,LY_DAY_DATE
25-Feb-17,201702,20171,2017,24-Feb-17,25-Jan-17,26-Nov-16,25-Feb-16
26-Feb-17,201702,20171,2017,25-Feb-17,26-Jan-17,27-Nov-16,26-Feb-16
27-Feb-17,201702,20171,2017,26-Feb-17,27-Jan-17,28-Nov-16,27-Feb-16
28-Feb-17,201702,20171,2017,27-Feb-17,28-Jan-17,29-Nov-16,28-Feb-16
01-Mar-17,201703,20171,2017,28-Feb-17,01-Feb-17,30-Nov-16,01-Mar-16
02-Mar-17,201703,20171,2017,01-Mar-17,02-Feb-17,01-Dec-16,02-Mar-16
03-Mar-17,201703,20171,2017,02-Mar-17,03-Feb-17,02-Dec-16,03-Mar-16
04-Mar-17,201703,20171,2017,03-Mar-17,04-Feb-17,03-Dec-16,04-Mar-16
05-Mar-17,201703,20171,2017,04-Mar-17,05-Feb-17,04-Dec-16,05-Mar-16
06-Mar-17,201703,20171,2017,05-Mar-17,06-Feb-17,05-Dec-16,06-Mar-16
07-Mar-17,201703,20171,2017,06-Mar-17,07-Feb-17,06-Dec-16,07-Mar-16
08-Mar-17,201703,20171,2017,07-Mar-17,08-Feb-17,07-Dec-16,08-Mar-16
09-Mar-17,201703,20171,2017,08-Mar-17,09-Feb-17,08-Dec-16,09-Mar-16
10-Mar-17,201703,20171,2017,09-Mar-17,10-Feb-17,09-Dec-16,10-Mar-16
11-Mar-17,201703,20171,2017,10-Mar-17,11-Feb-17,10-Dec-16,11-Mar-16
12-Mar-17,201703,20171,2017,11-Mar-17,12-Feb-17,11-Dec-16,12-Mar-16
13-Mar-17,201703,20171,2017,12-Mar-17,13-Feb-17,12-Dec-16,13-Mar-16
14-Mar-17,201703,20171,2017,13-Mar-17,14-Feb-17,13-Dec-16,14-Mar-16
15-Mar-17,201703,20171,2017,14-Mar-17,15-Feb-17,14-Dec-16,15-Mar-16
16-Mar-17,201703,20171,2017,15-Mar-17,16-Feb-17,15-Dec-16,16-Mar-16
17-Mar-17,201703,20171,2017,16-Mar-17,17-Feb-17,16-Dec-16,17-Mar-16
18-Mar-17,201703,20171,2017,17-Mar-17,18-Feb-17,17-Dec-16,18-Mar-16
19-Mar-17,201703,20171,2017,18-Mar-17,19-Feb-17,18-Dec-16,19-Mar-16
20-Mar-17,201703,20171,2017,19-Mar-17,20-Feb-17,19-Dec-16,20-Mar-16
21-Mar-17,201703,20171,2017,20-Mar-17,21-Feb-17,20-Dec-16,21-Mar-16
22-Mar-17,201703,20171,2017,21-Mar-17,22-Feb-17,21-Dec-16,22-Mar-16
23-Mar-17,201703,20171,2017,22-Mar-17,23-Feb-17,22-Dec-16,23-Mar-16
24-Mar-17,201703,20171,2017,23-Mar-17,24-Feb-17,23-Dec-16,24-Mar-16
25-Mar-17,201703,20171,2017,24-Mar-17,25-Feb-17,24-Dec-16,25-Mar-16
26-Mar-17,201703,20171,2017,25-Mar-17,26-Feb-17,25-Dec-16,26-Mar-16
27-Mar-17,201703,20171,2017,26-Mar-17,27-Feb-17,26-Dec-16,27-Mar-16
28-Mar-17,201703,20171,2017,27-Mar-17,28-Feb-17,27-Dec-16,28-Mar-16
29-Mar-17,201703,20171,2017,28-Mar-17,28-Feb-17,28-Dec-16,29-Mar-16
30-Mar-17,201703,20171,2017,29-Mar-17,28-Feb-17,29-Dec-16,30-Mar-16
31-Mar-17,201703,20171,2017,30-Mar-17,28-Feb-17,01-Jan-17,31-Mar-16
01-Apr-17,201704,20172,2017,31-Mar-17,01-Mar-17,02-Jan-17,01-Apr-16
02-Apr-17,201704,20172,2017,01-Apr-17,02-Mar-17,03-Jan-17,02-Apr-16
03-Apr-17,201704,20172,2017,02-Apr-17,03-Mar-17,04-Jan-17,03-Apr-16
04-Apr-17,201704,20172,2017,03-Apr-17,04-Mar-17,05-Jan-17,04-Apr-16
05-Apr-17,201704,20172,2017,04-Apr-17,05-Mar-17,06-Jan-17,05-Apr-16
06-Apr-17,201704,20172,2017,05-Apr-17,06-Mar-17,07-Jan-17,06-Apr-16
07-Apr-17,201704,20172,2017,06-Apr-17,07-Mar-17,08-Jan-17,07-Apr-16
08-Apr-17,201704,20172,2017,07-Apr-17,08-Mar-17,09-Jan-17,08-Apr-16
09-Apr-17,201704,20172,2017,08-Apr-17,09-Mar-17,10-Jan-17,09-Apr-16
10-Apr-17,201704,20172,2017,09-Apr-17,10-Mar-17,11-Jan-17,10-Apr-16
11-Apr-17,201704,20172,2017,10-Apr-17,11-Mar-17,12-Jan-17,11-Apr-16
12-Apr-17,201704,20172,2017,11-Apr-17,12-Mar-17,13-Jan-17,12-Apr-16
13-Apr-17,201704,20172,2017,12-Apr-17,13-Mar-17,14-Jan-17,13-Apr-16
14-Apr-17,201704,20172,2017,13-Apr-17,14-Mar-17,15-Jan-17,14-Apr-16
15-Apr-17,201704,20172,2017,14-Apr-17,15-Mar-17,16-Jan-17,15-Apr-16
16-Apr-17,201704,20172,2017,15-Apr-17,16-Mar-17,17-Jan-17,16-Apr-16
17-Apr-17,201704,20172,2017,16-Apr-17,17-Mar-17,18-Jan-17,17-Apr-16
18-Apr-17,201704,20172,2017,17-Apr-17,18-Mar-17,19-Jan-17,18-Apr-16
19-Apr-17,201704,20172,2017,18-Apr-17,19-Mar-17,20-Jan-17,19-Apr-16
20-Apr-17,201704,20172,2017,19-Apr-17,20-Mar-17,21-Jan-17,20-Apr-16
21-Apr-17,201704,20172,2017,20-Apr-17,21-Mar-17,22-Jan-17,21-Apr-16
22-Apr-17,201704,20172,2017,21-Apr-17,22-Mar-17,23-Jan-17,22-Apr-16
23-Apr-17,201704,20172,2017,22-Apr-17,23-Mar-17,24-Jan-17,23-Apr-16
24-Apr-17,201704,20172,2017,23-Apr-17,24-Mar-17,25-Jan-17,24-Apr-16
25-Apr-17,201704,20172,2017,24-Apr-17,25-Mar-17,26-Jan-17,25-Apr-16
26-Apr-17,201704,20172,2017,25-Apr-17,26-Mar-17,27-Jan-17,26-Apr-16
27-Apr-17,201704,20172,2017,26-Apr-17,27-Mar-17,28-Jan-17,27-Apr-16
28-Apr-17,201704,20172,2017,27-Apr-17,28-Mar-17,29-Jan-17,28-Apr-16
29-Apr-17,201704,20172,2017,28-Apr-17,29-Mar-17,30-Jan-17,29-Apr-16
30-Apr-17,201704,20172,2017,29-Apr-17,30-Mar-17,31-Jan-17,30-Apr-16
01-May-17,201705,20172,2017,30-Apr-17,01-Apr-17,01-Feb-17,01-May-16
02-May-17,201705,20172,2017,01-May-17,02-Apr-17,02-Feb-17,02-May-16
03-May-17,201705,20172,2017,02-May-17,03-Apr-17,03-Feb-17,03-May-16
04-May-17,201705,20172,2017,03-May-17,04-Apr-17,04-Feb-17,04-May-16
05-May-17,201705,20172,2017,04-May-17,05-Apr-17,05-Feb-17,05-May-16
06-May-17,201705,20172,2017,05-May-17,06-Apr-17,06-Feb-17,06-May-16
07-May-17,201705,20172,2017,06-May-17,07-Apr-17,07-Feb-17,07-May-16
08-May-17,201705,20172,2017,07-May-17,08-Apr-17,08-Feb-17,08-May-16
09-May-17,201705,20172,2017,08-May-17,09-Apr-17,09-Feb-17,09-May-16
10-May-17,201705,20172,2017,09-May-17,10-Apr-17,10-Feb-17,10-May-16
11-May-17,201705,20172,2017,10-May-17,11-Apr-17,11-Feb-17,11-May-16
12-May-17,201705,20172,2017,11-May-17,12-Apr-17,12-Feb-17,12-May-16
13-May-17,201705,20172,2017,12-May-17,13-Apr-17,13-Feb-17,13-May-16
14-May-17,201705,20172,2017,13-May-17,14-Apr-17,14-Feb-17,14-May-16
15-May-17,201705,20172,2017,14-May-17,15-Apr-17,15-Feb-17,15-May-16
16-May-17,201705,20172,2017,15-May-17,16-Apr-17,16-Feb-17,16-May-16
17-May-17,201705,20172,2017,16-May-17,17-Apr-17,17-Feb-17,17-May-16
18-May-17,201705,20172,2017,17-May-17,18-Apr-17,18-Feb-17,18-May-16
19-May-17,201705,20172,2017,18-May-17,19-Apr-17,19-Feb-17,19-May-16
20-May-17,201705,20172,2017,19-May-17,20-Apr-17,20-Feb-17,20-May-16
21-May-17,201705,20172,2017,20-May-17,21-Apr-17,21-Feb-17,21-May-16
22-May-17,201705,20172,2017,21-May-17,22-Apr-17,22-Feb-17,22-May-16
23-May-17,201705,20172,2017,22-May-17,23-Apr-17,23-Feb-17,23-May-16
24-May-17,201705,20172,2017,23-May-17,24-Apr-17,24-Feb-17,24-May-16
25-May-17,201705,20172,2017,24-May-17,25-Apr-17,25-Feb-17,25-May-16
26-May-17,201705,20172,2017,25-May-17,26-Apr-17,26-Feb-17,26-May-16
27-May-17,201705,20172,2017,26-May-17,27-Apr-17,27-Feb-17,27-May-16
28-May-17,201705,20172,2017,27-May-17,28-Apr-17,28-Feb-17,28-May-16
29-May-17,201705,20172,2017,28-May-17,29-Apr-17,28-Feb-17,29-May-16
30-May-17,201705,20172,2017,29-May-17,30-Apr-17,01-Mar-17,30-May-16
31-May-17,201705,20172,2017,30-May-17,30-Apr-17,02-Mar-17,31-May-16
01-Jun-17,201706,20172,2017,31-May-17,01-May-17,03-Mar-17,01-Jun-16
02-Jun-17,201706,20172,2017,01-Jun-17,02-May-17,03-Mar-17,02-Jun-16
03-Jun-17,201706,20172,2017,02-Jun-17,03-May-17,05-Mar-17,03-Jun-16
04-Jun-17,201706,20172,2017,03-Jun-17,04-May-17,06-Mar-17,04-Jun-16
05-Jun-17,201706,20172,2017,04-Jun-17,05-May-17,07-Mar-17,05-Jun-16
06-Jun-17,201706,20172,2017,05-Jun-17,06-May-17,08-Mar-17,06-Jun-16
07-Jun-17,201706,20172,2017,06-Jun-17,07-May-17,09-Mar-17,07-Jun-16
08-Jun-17,201706,20172,2017,07-Jun-17,08-May-17,10-Mar-17,08-Jun-16
09-Jun-17,201706,20172,2017,08-Jun-17,09-May-17,11-Mar-17,09-Jun-16
10-Jun-17,201706,20172,2017,09-Jun-17,10-May-17,12-Mar-17,10-Jun-16
11-Jun-17,201706,20172,2017,10-Jun-17,11-May-17,13-Mar-17,11-Jun-16
12-Jun-17,201706,20172,2017,11-Jun-17,12-May-17,14-Mar-17,12-Jun-16
13-Jun-17,201706,20172,2017,12-Jun-17,13-May-17,15-Mar-17,13-Jun-16
14-Jun-17,201706,20172,2017,13-Jun-17,14-May-17,16-Mar-17,14-Jun-16
15-Jun-17,201706,20172,2017,14-Jun-17,15-May-17,17-Mar-17,15-Jun-16
16-Jun-17,201706,20172,2017,15-Jun-17,16-May-17,18-Mar-17,16-Jun-16
17-Jun-17,201706,20172,2017,16-Jun-17,17-May-17,19-Mar-17,17-Jun-16
18-Jun-17,201706,20172,2017,17-Jun-17,18-May-17,20-Mar-17,18-Jun-16
19-Jun-17,201706,20172,2017,18-Jun-17,19-May-17,21-Mar-17,19-Jun-16
20-Jun-17,201706,20172,2017,19-Jun-17,20-May-17,22-Mar-17,20-Jun-16
21-Jun-17,201706,20172,2017,20-Jun-17,21-May-17,23-Mar-17,21-Jun-16
22-Jun-17,201706,20172,2017,21-Jun-17,22-May-17,24-Mar-17,22-Jun-16
23-Jun-17,201706,20172,2017,22-Jun-17,23-May-17,25-Mar-17,23-Jun-16
24-Jun-17,201706,20172,2017,23-Jun-17,24-May-17,26-Mar-17,24-Jun-16
25-Jun-17,201706,20172,2017,24-Jun-17,25-May-17,27-Mar-17,25-Jun-16
26-Jun-17,201706,20172,2017,25-Jun-17,26-May-17,28-Mar-17,26-Jun-16
27-Jun-17,201706,20172,2017,26-Jun-17,27-May-17,29-Mar-17,27-Jun-16
28-Jun-17,201706,20172,2017,27-Jun-17,28-May-17,30-Mar-17,28-Jun-16
29-Jun-17,201706,20172,2017,28-Jun-17,29-May-17,31-Mar-17,29-Jun-16
30-Jun-17,201706,20172,2017,29-Jun-17,30-May-17,01-Apr-17,30-Jun-16
01-Jul-17,201707,20173,2017,30-Jun-17,01-Jun-17,02-Apr-17,01-Jul-16
02-Jul-17,201707,20173,2017,01-Jul-17,02-Jun-17,03-Apr-17,02-Jul-16
03-Jul-17,201707,20173,2017,02-Jul-17,03-Jun-17,04-Apr-17,03-Jul-16
04-Jul-17,201707,20173,2017,03-Jul-17,04-Jun-17,05-Apr-17,04-Jul-16
05-Jul-17,201707,20173,2017,04-Jul-17,05-Jun-17,06-Apr-17,05-Jul-16
06-Jul-17,201707,20173,2017,05-Jul-17,06-Jun-17,07-Apr-17,06-Jul-16
07-Jul-17,201707,20173,2017,06-Jul-17,07-Jun-17,08-Apr-17,07-Jul-16
08-Jul-17,201707,20173,2017,07-Jul-17,08-Jun-17,09-Apr-17,08-Jul-16
09-Jul-17,201707,20173,2017,08-Jul-17,09-Jun-17,10-Apr-17,09-Jul-16
10-Jul-17,201707,20173,2017,09-Jul-17,10-Jun-17,11-Apr-17,10-Jul-16
11-Jul-17,201707,20173,2017,10-Jul-17,11-Jun-17,12-Apr-17,11-Jul-16
12-Jul-17,201707,20173,2017,11-Jul-17,12-Jun-17,13-Apr-17,12-Jul-16
13-Jul-17,201707,20173,2017,12-Jul-17,13-Jun-17,14-Apr-17,13-Jul-16
14-Jul-17,201707,20173,2017,13-Jul-17,14-Jun-17,15-Apr-17,14-Jul-16
15-Jul-17,201707,20173,2017,14-Jul-17,15-Jun-17,16-Apr-17,15-Jul-16
16-Jul-17,201707,20173,2017,15-Jul-17,16-Jun-17,17-Apr-17,16-Jul-16
17-Jul-17,201707,20173,2017,16-Jul-17,17-Jun-17,18-Apr-17,17-Jul-16
18-Jul-17,201707,20173,2017,17-Jul-17,18-Jun-17,19-Apr-17,18-Jul-16
19-Jul-17,201707,20173,2017,18-Jul-17,19-Jun-17,20-Apr-17,19-Jul-16
20-Jul-17,201707,20173,2017,19-Jul-17,20-Jun-17,21-Apr-17,20-Jul-16
21-Jul-17,201707,20173,2017,20-Jul-17,21-Jun-17,22-Apr-17,21-Jul-16
22-Jul-17,201707,20173,2017,21-Jul-17,22-Jun-17,23-Apr-17,22-Jul-16
23-Jul-17,201707,20173,2017,22-Jul-17,23-Jun-17,24-Apr-17,23-Jul-16
24-Jul-17,201707,20173,2017,23-Jul-17,24-Jun-17,25-Apr-17,24-Jul-16
25-Jul-17,201707,20173,2017,24-Jul-17,25-Jun-17,26-Apr-17,25-Jul-16
26-Jul-17,201707,20173,2017,25-Jul-17,26-Jun-17,27-Apr-17,26-Jul-16
27-Jul-17,201707,20173,2017,26-Jul-17,27-Jun-17,28-Apr-17,27-Jul-16
28-Jul-17,201707,20173,2017,27-Jul-17,28-Jun-17,29-Apr-17,28-Jul-16
29-Jul-17,201707,20173,2017,28-Jul-17,29-Jun-17,30-Apr-17,29-Jul-16
30-Jul-17,201707,20173,2017,29-Jul-17,30-Jun-17,01-May-17,30-Jul-16
31-Jul-17,201707,20173,2017,30-Jul-17,30-Jun-17,02-May-17,31-Jul-16
01-Aug-17,201708,20173,2017,31-Jul-17,01-Jul-17,03-May-17,01-Aug-16
02-Aug-17,201708,20173,2017,01-Aug-17,02-Jul-17,04-May-17,02-Aug-16
03-Aug-17,201708,20173,2017,02-Aug-17,03-Jul-17,05-May-17,03-Aug-16
04-Aug-17,201708,20173,2017,03-Aug-17,04-Jul-17,06-May-17,04-Aug-16
05-Aug-17,201708,20173,2017,04-Aug-17,05-Jul-17,07-May-17,05-Aug-16
06-Aug-17,201708,20173,2017,05-Aug-17,06-Jul-17,08-May-17,06-Aug-16
07-Aug-17,201708,20173,2017,06-Aug-17,07-Jul-17,09-May-17,07-Aug-16
08-Aug-17,201708,20173,2017,07-Aug-17,08-Jul-17,10-May-17,08-Aug-16
09-Aug-17,201708,20173,2017,08-Aug-17,09-Jul-17,11-May-17,09-Aug-16
10-Aug-17,201708,20173,2017,09-Aug-17,10-Jul-17,12-May-17,10-Aug-16
11-Aug-17,201708,20173,2017,10-Aug-17,11-Jul-17,13-May-17,11-Aug-16
12-Aug-17,201708,20173,2017,11-Aug-17,12-Jul-17,14-May-17,12-Aug-16
13-Aug-17,201708,20173,2017,12-Aug-17,13-Jul-17,15-May-17,13-Aug-16
14-Aug-17,201708,20173,2017,13-Aug-17,14-Jul-17,16-May-17,14-Aug-16
15-Aug-17,201708,20173,2017,14-Aug-17,15-Jul-17,17-May-17,15-Aug-16
16-Aug-17,201708,20173,2017,15-Aug-17,16-Jul-17,18-May-17,16-Aug-16
17-Aug-17,201708,20173,2017,16-Aug-17,17-Jul-17,19-May-17,17-Aug-16
18-Aug-17,201708,20173,2017,17-Aug-17,18-Jul-17,20-May-17,18-Aug-16
19-Aug-17,201708,20173,2017,18-Aug-17,19-Jul-17,21-May-17,19-Aug-16
20-Aug-17,201708,20173,2017,19-Aug-17,20-Jul-17,22-May-17,20-Aug-16
21-Aug-17,201708,20173,2017,20-Aug-17,21-Jul-17,23-May-17,21-Aug-16
22-Aug-17,201708,20173,2017,21-Aug-17,22-Jul-17,24-May-17,22-Aug-16
23-Aug-17,201708,20173,2017,22-Aug-17,23-Jul-17,25-May-17,23-Aug-16
24-Aug-17,201708,20173,2017,23-Aug-17,24-Jul-17,26-May-17,24-Aug-16
25-Aug-17,201708,20173,2017,24-Aug-17,25-Jul-17,27-May-17,25-Aug-16
26-Aug-17,201708,20173,2017,25-Aug-17,26-Jul-17,28-May-17,26-Aug-16
27-Aug-17,201708,20173,2017,26-Aug-17,27-Jul-17,29-May-17,27-Aug-16
28-Aug-17,201708,20173,2017,27-Aug-17,28-Jul-17,30-May-17,28-Aug-16
29-Aug-17,201708,20173,2017,28-Aug-17,29-Jul-17,31-May-17,29-Aug-16
30-Aug-17,201708,20173,2017,29-Aug-17,30-Jul-17,01-Jun-17,30-Aug-16
31-Aug-17,201708,20173,2017,30-Aug-17,31-Jul-17,02-Jun-17,31-Aug-16
01-Sep-17,201709,20173,2017,31-Aug-17,01-Aug-17,03-Jun-17,01-Sep-16
02-Sep-17,201709,20173,2017,01-Sep-17,02-Aug-17,04-Jun-17,02-Sep-16
03-Sep-17,201709,20173,2017,02-Sep-17,03-Aug-17,05-Jun-17,03-Sep-16
04-Sep-17,201709,20173,2017,03-Sep-17,04-Aug-17,06-Jun-17,04-Sep-16
05-Sep-17,201709,20173,2017,04-Sep-17,05-Aug-17,07-Jun-17,05-Sep-16
06-Sep-17,201709,20173,2017,05-Sep-17,06-Aug-17,08-Jun-17,06-Sep-16
07-Sep-17,201709,20173,2017,06-Sep-17,07-Aug-17,09-Jun-17,07-Sep-16
08-Sep-17,201709,20173,2017,07-Sep-17,08-Aug-17,10-Jun-17,08-Sep-16
09-Sep-17,201709,20173,2017,08-Sep-17,09-Aug-17,11-Jun-17,09-Sep-16
10-Sep-17,201709,20173,2017,09-Sep-17,10-Aug-17,12-Jun-17,10-Sep-16
11-Sep-17,201709,20173,2017,10-Sep-17,11-Aug-17,13-Jun-17,11-Sep-16
12-Sep-17,201709,20173,2017,11-Sep-17,12-Aug-17,14-Jun-17,12-Sep-16
13-Sep-17,201709,20173,2017,12-Sep-17,13-Aug-17,15-Jun-17,13-Sep-16
14-Sep-17,201709,20173,2017,13-Sep-17,14-Aug-17,16-Jun-17,14-Sep-16
15-Sep-17,201709,20173,2017,14-Sep-17,15-Aug-17,17-Jun-17,15-Sep-16
16-Sep-17,201709,20173,2017,15-Sep-17,16-Aug-17,18-Jun-17,16-Sep-16
17-Sep-17,201709,20173,2017,16-Sep-17,17-Aug-17,19-Jun-17,17-Sep-16
18-Sep-17,201709,20173,2017,17-Sep-17,18-Aug-17,20-Jun-17,18-Sep-16
19-Sep-17,201709,20173,2017,18-Sep-17,19-Aug-17,21-Jun-17,19-Sep-16
20-Sep-17,201709,20173,2017,19-Sep-17,20-Aug-17,22-Jun-17,20-Sep-16
21-Sep-17,201709,20173,2017,20-Sep-17,21-Aug-17,23-Jun-17,21-Sep-16
22-Sep-17,201709,20173,2017,21-Sep-17,22-Aug-17,24-Jun-17,22-Sep-16
23-Sep-17,201709,20173,2017,22-Sep-17,23-Aug-17,25-Jun-17,23-Sep-16
24-Sep-17,201709,20173,2017,23-Sep-17,24-Aug-17,26-Jun-17,24-Sep-16
25-Sep-17,201709,20173,2017,24-Sep-17,25-Aug-17,27-Jun-17,25-Sep-16
26-Sep-17,201709,20173,2017,25-Sep-17,26-Aug-17,28-Jun-17,26-Sep-16
27-Sep-17,201709,20173,2017,26-Sep-17,27-Aug-17,29-Jun-17,27-Sep-16
28-Sep-17,201709,20173,2017,27-Sep-17,28-Aug-17,30-Jun-17,28-Sep-16
29-Sep-17,201709,20173,2017,28-Sep-17,29-Aug-17,30-Jun-17,29-Sep-16
30-Sep-17,201709,20173,2017,29-Sep-17,30-Aug-17,01-Jul-17,30-Sep-16
01-Oct-17,201710,20174,2017,30-Sep-17,01-Sep-17,02-Jul-17,01-Oct-16
02-Oct-17,201710,20174,2017,01-Oct-17,02-Sep-17,03-Jul-17,02-Oct-16
03-Oct-17,201710,20174,2017,02-Oct-17,03-Sep-17,04-Jul-17,03-Oct-16
04-Oct-17,201710,20174,2017,03-Oct-17,04-Sep-17,05-Jul-17,04-Oct-16
05-Oct-17,201710,20174,2017,04-Oct-17,05-Sep-17,06-Jul-17,05-Oct-16
06-Oct-17,201710,20174,2017,05-Oct-17,06-Sep-17,07-Jul-17,06-Oct-16
07-Oct-17,201710,20174,2017,06-Oct-17,07-Sep-17,08-Jul-17,07-Oct-16
08-Oct-17,201710,20174,2017,07-Oct-17,08-Sep-17,09-Jul-17,08-Oct-16
09-Oct-17,201710,20174,2017,08-Oct-17,09-Sep-17,10-Jul-17,09-Oct-16
10-Oct-17,201710,20174,2017,09-Oct-17,10-Sep-17,11-Jul-17,10-Oct-16
11-Oct-17,201710,20174,2017,10-Oct-17,11-Sep-17,12-Jul-17,11-Oct-16
12-Oct-17,201710,20174,2017,11-Oct-17,12-Sep-17,13-Jul-17,12-Oct-16
13-Oct-17,201710,20174,2017,12-Oct-17,13-Sep-17,14-Jul-17,13-Oct-16
14-Oct-17,201710,20174,2017,13-Oct-17,14-Sep-17,15-Jul-17,14-Oct-16
15-Oct-17,201710,20174,2017,14-Oct-17,15-Sep-17,16-Jul-17,15-Oct-16
16-Oct-17,201710,20174,2017,15-Oct-17,16-Sep-17,17-Jul-17,16-Oct-16
17-Oct-17,201710,20174,2017,16-Oct-17,17-Sep-17,18-Jul-17,17-Oct-16
18-Oct-17,201710,20174,2017,17-Oct-17,18-Sep-17,19-Jul-17,18-Oct-16
19-Oct-17,201710,20174,2017,18-Oct-17,19-Sep-17,20-Jul-17,19-Oct-16
20-Oct-17,201710,20174,2017,19-Oct-17,20-Sep-17,21-Jul-17,20-Oct-16
21-Oct-17,201710,20174,2017,20-Oct-17,21-Sep-17,22-Jul-17,21-Oct-16
22-Oct-17,201710,20174,2017,21-Oct-17,22-Sep-17,23-Jul-17,22-Oct-16
23-Oct-17,201710,20174,2017,22-Oct-17,23-Sep-17,24-Jul-17,23-Oct-16
24-Oct-17,201710,20174,2017,23-Oct-17,24-Sep-17,25-Jul-17,24-Oct-16
25-Oct-17,201710,20174,2017,24-Oct-17,25-Sep-17,26-Jul-17,25-Oct-16
26-Oct-17,201710,20174,2017,25-Oct-17,26-Sep-17,27-Jul-17,26-Oct-16
27-Oct-17,201710,20174,2017,26-Oct-17,27-Sep-17,28-Jul-17,27-Oct-16
28-Oct-17,201710,20174,2017,27-Oct-17,28-Sep-17,29-Jul-17,28-Oct-16
29-Oct-17,201710,20174,2017,28-Oct-17,29-Sep-17,30-Jul-17,29-Oct-16
30-Oct-17,201710,20174,2017,29-Oct-17,30-Sep-17,31-Jul-17,30-Oct-16
31-Oct-17,201710,20174,2017,30-Oct-17,30-Sep-17,01-Aug-17,31-Oct-16
01-Nov-17,201711,20174,2017,31-Oct-17,01-Oct-17,02-Aug-17,01-Nov-16
02-Nov-17,201711,20174,2017,01-Nov-17,02-Oct-17,03-Aug-17,02-Nov-16
03-Nov-17,201711,20174,2017,02-Nov-17,03-Oct-17,04-Aug-17,03-Nov-16
04-Nov-17,201711,20174,2017,03-Nov-17,04-Oct-17,05-Aug-17,04-Nov-16
05-Nov-17,201711,20174,2017,04-Nov-17,05-Oct-17,06-Aug-17,05-Nov-16
06-Nov-17,201711,20174,2017,05-Nov-17,06-Oct-17,07-Aug-17,06-Nov-16
07-Nov-17,201711,20174,2017,06-Nov-17,07-Oct-17,08-Aug-17,07-Nov-16
08-Nov-17,201711,20174,2017,07-Nov-17,08-Oct-17,09-Aug-17,08-Nov-16
09-Nov-17,201711,20174,2017,08-Nov-17,09-Oct-17,10-Aug-17,09-Nov-16
10-Nov-17,201711,20174,2017,09-Nov-17,10-Oct-17,11-Aug-17,10-Nov-16
11-Nov-17,201711,20174,2017,10-Nov-17,11-Oct-17,12-Aug-17,11-Nov-16
12-Nov-17,201711,20174,2017,11-Nov-17,12-Oct-17,13-Aug-17,12-Nov-16
13-Nov-17,201711,20174,2017,12-Nov-17,13-Oct-17,14-Aug-17,13-Nov-16
14-Nov-17,201711,20174,2017,13-Nov-17,14-Oct-17,15-Aug-17,14-Nov-16
15-Nov-17,201711,20174,2017,14-Nov-17,15-Oct-17,16-Aug-17,15-Nov-16
16-Nov-17,201711,20174,2017,15-Nov-17,16-Oct-17,17-Aug-17,16-Nov-16
17-Nov-17,201711,20174,2017,16-Nov-17,17-Oct-17,18-Aug-17,17-Nov-16
18-Nov-17,201711,20174,2017,17-Nov-17,18-Oct-17,19-Aug-17,18-Nov-16
19-Nov-17,201711,20174,2017,18-Nov-17,19-Oct-17,20-Aug-17,19-Nov-16
20-Nov-17,201711,20174,2017,19-Nov-17,20-Oct-17,21-Aug-17,20-Nov-16
21-Nov-17,201711,20174,2017,20-Nov-17,21-Oct-17,22-Aug-17,21-Nov-16
22-Nov-17,201711,20174,2017,21-Nov-17,22-Oct-17,23-Aug-17,22-Nov-16
23-Nov-17,201711,20174,2017,22-Nov-17,23-Oct-17,24-Aug-17,23-Nov-16
24-Nov-17,201711,20174,2017,23-Nov-17,24-Oct-17,25-Aug-17,24-Nov-16
25-Nov-17,201711,20174,2017,24-Nov-17,25-Oct-17,26-Aug-17,25-Nov-16
26-Nov-17,201711,20174,2017,25-Nov-17,26-Oct-17,27-Aug-17,26-Nov-16
27-Nov-17,201711,20174,2017,26-Nov-17,27-Oct-17,28-Aug-17,27-Nov-16
28-Nov-17,201711,20174,2017,27-Nov-17,28-Oct-17,29-Aug-17,28-Nov-16
29-Nov-17,201711,20174,2017,28-Nov-17,29-Oct-17,30-Aug-17,29-Nov-16
30-Nov-17,201711,20174,2017,29-Nov-17,30-Oct-17,31-Aug-17,30-Nov-16
01-Dec-17,201712,20174,2017,30-Nov-17,01-Nov-17,01-Sep-17,01-Dec-16
02-Dec-17,201712,20174,2017,01-Dec-17,02-Nov-17,02-Sep-17,02-Dec-16
03-Dec-17,201712,20174,2017,02-Dec-17,03-Nov-17,03-Sep-17,03-Dec-16
04-Dec-17,201712,20174,2017,03-Dec-17,04-Nov-17,04-Sep-17,04-Dec-16
05-Dec-17,201712,20174,2017,04-Dec-17,05-Nov-17,05-Sep-17,05-Dec-16
06-Dec-17,201712,20174,2017,05-Dec-17,06-Nov-17,06-Sep-17,06-Dec-16
07-Dec-17,201712,20174,2017,06-Dec-17,07-Nov-17,07-Sep-17,07-Dec-16
08-Dec-17,201712,20174,2017,07-Dec-17,08-Nov-17,08-Sep-17,08-Dec-16
09-Dec-17,201712,20174,2017,08-Dec-17,09-Nov-17,09-Sep-17,09-Dec-16
10-Dec-17,201712,20174,2017,09-Dec-17,10-Nov-17,10-Sep-17,10-Dec-16
11-Dec-17,201712,20174,2017,10-Dec-17,11-Nov-17,11-Sep-17,11-Dec-16
